date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2026-04-02, 14:33:22	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:24	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:26	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:28	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:30	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:32	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:34	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:36	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:38	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:40	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:42	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:44	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:46	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:33:48	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:33:50	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:33:52	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:33:54	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:33:56	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:33:58	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:00	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:02	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:04	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:06	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:08	1500 Hz	16 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:10	1500 Hz	16 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:12	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:14	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:16	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:18	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:20	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:22	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:34:24	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:26	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:28	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:30	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:32	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:34	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:36	1500 Hz	16 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:38	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:40	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:42	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:44	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:46	1500 Hz	16 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:48	1500 Hz	16 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:50	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:52	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:54	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:56	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:34:58	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:35:00	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:35:02	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:04	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:06	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:08	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:10	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:12	1500 Hz	15 W	4,9E-6 mbar	1E-4 mbar
2026-04-02, 14:35:14	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:35:16	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:35:18	1500 Hz	15 W	1,6E-5 mbar	1E-4 mbar
2026-04-02, 14:35:20	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:35:22	1500 Hz	16 W	2E-5 mbar	1,5E-4 mbar
2026-04-02, 14:35:24	1500 Hz	16 W	2,4E-5 mbar	1,5E-4 mbar
2026-04-02, 14:35:26	1500 Hz	16 W	2,5E-5 mbar	1,5E-4 mbar
2026-04-02, 14:35:28	1500 Hz	15 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 14:35:30	1500 Hz	15 W	2,9E-5 mbar	2E-4 mbar
2026-04-02, 14:35:32	1500 Hz	15 W	3E-5 mbar	2E-4 mbar
2026-04-02, 14:35:34	1500 Hz	15 W	3,1E-5 mbar	2,5E-4 mbar
2026-04-02, 14:35:36	1500 Hz	16 W	3,3E-5 mbar	2,5E-4 mbar
2026-04-02, 14:35:38	1500 Hz	15 W	3,4E-5 mbar	3E-4 mbar
2026-04-02, 14:35:40	1500 Hz	15 W	3,5E-5 mbar	2,5E-4 mbar
2026-04-02, 14:35:42	1500 Hz	15 W	3,6E-5 mbar	3E-4 mbar
2026-04-02, 14:35:44	1500 Hz	15 W	3,7E-5 mbar	3E-4 mbar
2026-04-02, 14:35:46	1500 Hz	15 W	3,8E-5 mbar	3E-4 mbar
2026-04-02, 14:35:48	1500 Hz	15 W	3,9E-5 mbar	3E-4 mbar
2026-04-02, 14:35:50	1500 Hz	16 W	3,9E-5 mbar	3,5E-4 mbar
2026-04-02, 14:35:52	1500 Hz	15 W	4,1E-5 mbar	3,5E-4 mbar
2026-04-02, 14:35:54	1500 Hz	15 W	4,2E-5 mbar	3,5E-4 mbar
2026-04-02, 14:35:56	1500 Hz	15 W	4,3E-5 mbar	4E-4 mbar
2026-04-02, 14:35:58	1500 Hz	15 W	4,5E-5 mbar	4E-4 mbar
2026-04-02, 14:36:00	1500 Hz	15 W	4,6E-5 mbar	4,5E-4 mbar
2026-04-02, 14:36:02	1500 Hz	15 W	4,7E-5 mbar	4,5E-4 mbar
2026-04-02, 14:36:04	1500 Hz	15 W	4,9E-5 mbar	5E-4 mbar
2026-04-02, 14:36:06	1500 Hz	15 W	5E-5 mbar	5E-4 mbar
2026-04-02, 14:36:08	1500 Hz	15 W	5,1E-5 mbar	5E-4 mbar
2026-04-02, 14:36:10	1500 Hz	15 W	5,2E-5 mbar	5E-4 mbar
2026-04-02, 14:36:12	1500 Hz	15 W	5,3E-5 mbar	5E-4 mbar
2026-04-02, 14:36:14	1500 Hz	15 W	5,4E-5 mbar	5E-4 mbar
2026-04-02, 14:36:16	1500 Hz	16 W	5,5E-5 mbar	5E-4 mbar
2026-04-02, 14:36:18	1500 Hz	15 W	5,6E-5 mbar	5E-4 mbar
2026-04-02, 14:36:20	1500 Hz	15 W	5,7E-5 mbar	5,5E-4 mbar
2026-04-02, 14:36:22	1500 Hz	15 W	5,8E-5 mbar	6E-4 mbar
2026-04-02, 14:36:24	1500 Hz	16 W	5,9E-5 mbar	6E-4 mbar
2026-04-02, 14:36:26	1500 Hz	16 W	6E-5 mbar	6E-4 mbar
2026-04-02, 14:36:28	1500 Hz	16 W	6E-5 mbar	6E-4 mbar
2026-04-02, 14:36:30	1500 Hz	15 W	6,1E-5 mbar	6E-4 mbar
2026-04-02, 14:36:32	1500 Hz	15 W	6,2E-5 mbar	6,5E-4 mbar
2026-04-02, 14:36:34	1500 Hz	15 W	6,2E-5 mbar	6,5E-4 mbar
2026-04-02, 14:36:36	1500 Hz	15 W	6,3E-5 mbar	6,5E-4 mbar
2026-04-02, 14:36:38	1500 Hz	16 W	6,3E-5 mbar	7E-4 mbar
2026-04-02, 14:36:40	1500 Hz	15 W	6,4E-5 mbar	7E-4 mbar
2026-04-02, 14:36:42	1500 Hz	16 W	6,5E-5 mbar	7E-4 mbar
2026-04-02, 14:36:44	1500 Hz	15 W	6,5E-5 mbar	7,5E-4 mbar
2026-04-02, 14:36:46	1500 Hz	15 W	6,6E-5 mbar	7,5E-4 mbar
2026-04-02, 14:36:48	1500 Hz	15 W	6,7E-5 mbar	8E-4 mbar
2026-04-02, 14:36:50	1500 Hz	15 W	6,7E-5 mbar	8E-4 mbar
2026-04-02, 14:36:52	1500 Hz	16 W	6,8E-5 mbar	8E-4 mbar
2026-04-02, 14:36:54	1500 Hz	15 W	6,8E-5 mbar	8E-4 mbar
2026-04-02, 14:36:56	1500 Hz	15 W	6,9E-5 mbar	8,5E-4 mbar
2026-04-02, 14:36:58	1500 Hz	15 W	6,9E-5 mbar	8,5E-4 mbar
2026-04-02, 14:37:00	1500 Hz	15 W	6,9E-5 mbar	9E-4 mbar
2026-04-02, 14:37:02	1500 Hz	16 W	7E-5 mbar	9E-4 mbar
2026-04-02, 14:37:04	1500 Hz	15 W	7,1E-5 mbar	9E-4 mbar
2026-04-02, 14:37:06	1500 Hz	15 W	7,2E-5 mbar	9E-4 mbar
2026-04-02, 14:37:08	1500 Hz	15 W	7,3E-5 mbar	9,5E-4 mbar
2026-04-02, 14:37:10	1500 Hz	15 W	7,4E-5 mbar	9,5E-4 mbar
2026-04-02, 14:37:12	1500 Hz	15 W	7,4E-5 mbar	1E-3 mbar
2026-04-02, 14:37:14	1500 Hz	15 W	7,5E-5 mbar	1E-3 mbar
2026-04-02, 14:37:16	1500 Hz	16 W	7,6E-5 mbar	1E-3 mbar
2026-04-02, 14:37:18	1500 Hz	16 W	7,7E-5 mbar	1E-3 mbar
2026-04-02, 14:37:20	1500 Hz	15 W	7,8E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:22	1500 Hz	15 W	7,9E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:24	1500 Hz	15 W	8E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:26	1500 Hz	15 W	8E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:28	1500 Hz	16 W	8,1E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:30	1500 Hz	15 W	8,2E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:32	1500 Hz	16 W	8,3E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:34	1500 Hz	15 W	8,4E-5 mbar	1,1E-3 mbar
2026-04-02, 14:37:36	1500 Hz	15 W	8,4E-5 mbar	1,2E-3 mbar
2026-04-02, 14:37:38	1500 Hz	15 W	8,5E-5 mbar	1,2E-3 mbar
2026-04-02, 14:37:40	1500 Hz	15 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 14:37:42	1500 Hz	16 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 14:37:44	1500 Hz	16 W	1,1E-3 mbar	1,2E-3 mbar
2026-04-02, 14:37:46	1500 Hz	15 W	1,1E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:48	1500 Hz	15 W	1,1E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:50	1500 Hz	15 W	1,1E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:52	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:54	1500 Hz	15 W	1,3E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:56	1500 Hz	16 W	1,3E-3 mbar	1,3E-3 mbar
2026-04-02, 14:37:58	1500 Hz	15 W	1,3E-3 mbar	1,4E-3 mbar
2026-04-02, 14:38:00	1500 Hz	15 W	1,3E-3 mbar	1,4E-3 mbar
2026-04-02, 14:38:02	1500 Hz	15 W	1,3E-3 mbar	1,4E-3 mbar
2026-04-02, 14:38:04	1500 Hz	15 W	1,3E-3 mbar	1,4E-3 mbar
2026-04-02, 14:38:06	1500 Hz	16 W	1,3E-3 mbar	1,5E-3 mbar
2026-04-02, 14:38:08	1500 Hz	16 W	1,3E-3 mbar	1,5E-3 mbar
2026-04-02, 14:38:10	1500 Hz	15 W	1,3E-3 mbar	1,5E-3 mbar
2026-04-02, 14:38:12	1500 Hz	15 W	1,3E-3 mbar	1,5E-3 mbar
2026-04-02, 14:38:14	1500 Hz	15 W	1,5E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:16	1500 Hz	15 W	1,5E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:18	1500 Hz	15 W	1,5E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:20	1500 Hz	16 W	1,5E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:22	1500 Hz	15 W	1,6E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:24	1500 Hz	15 W	1,6E-3 mbar	1,6E-3 mbar
2026-04-02, 14:38:26	1500 Hz	15 W	1,6E-3 mbar	1,7E-3 mbar
2026-04-02, 14:38:28	1500 Hz	15 W	1,6E-3 mbar	1,7E-3 mbar
2026-04-02, 14:38:30	1500 Hz	15 W	1,6E-3 mbar	1,7E-3 mbar
2026-04-02, 14:38:32	1500 Hz	16 W	1,7E-3 mbar	1,7E-3 mbar
2026-04-02, 14:38:34	1500 Hz	16 W	1,7E-3 mbar	1,7E-3 mbar
2026-04-02, 14:38:36	1500 Hz	16 W	1,7E-3 mbar	1,8E-3 mbar
2026-04-02, 14:38:38	1500 Hz	15 W	1,7E-3 mbar	1,8E-3 mbar
2026-04-02, 14:38:40	1500 Hz	15 W	1,7E-3 mbar	1,8E-3 mbar
2026-04-02, 14:38:42	1500 Hz	15 W	1,8E-3 mbar	1,8E-3 mbar
2026-04-02, 14:38:44	1500 Hz	15 W	1,8E-3 mbar	1,9E-3 mbar
2026-04-02, 14:38:46	1500 Hz	16 W	1,8E-3 mbar	1,9E-3 mbar
2026-04-02, 14:38:48	1500 Hz	15 W	1,8E-3 mbar	1,9E-3 mbar
2026-04-02, 14:38:50	1500 Hz	15 W	1,8E-3 mbar	1,9E-3 mbar
2026-04-02, 14:38:52	1500 Hz	15 W	1,9E-3 mbar	2E-3 mbar
2026-04-02, 14:38:54	1500 Hz	15 W	1,9E-3 mbar	2E-3 mbar
2026-04-02, 14:38:56	1500 Hz	15 W	1,9E-3 mbar	2E-3 mbar
2026-04-02, 14:38:58	1500 Hz	16 W	2E-3 mbar	2E-3 mbar
2026-04-02, 14:39:00	1500 Hz	16 W	2E-3 mbar	2E-3 mbar
2026-04-02, 14:39:02	1500 Hz	15 W	2E-3 mbar	2E-3 mbar
2026-04-02, 14:39:04	1500 Hz	15 W	2E-3 mbar	2,1E-3 mbar
2026-04-02, 14:39:06	1500 Hz	15 W	2E-3 mbar	2,1E-3 mbar
2026-04-02, 14:39:08	1500 Hz	16 W	2E-3 mbar	2,1E-3 mbar
2026-04-02, 14:39:10	1500 Hz	15 W	2,1E-3 mbar	2,1E-3 mbar
2026-04-02, 14:39:12	1500 Hz	15 W	2,1E-3 mbar	2,1E-3 mbar
2026-04-02, 14:39:14	1500 Hz	15 W	2,1E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:16	1500 Hz	15 W	2,1E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:18	1500 Hz	15 W	2,1E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:20	1500 Hz	15 W	2,2E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:22	1500 Hz	16 W	2,2E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:24	1500 Hz	15 W	2,2E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:26	1500 Hz	16 W	2,2E-3 mbar	2,2E-3 mbar
2026-04-02, 14:39:28	1500 Hz	15 W	2,2E-3 mbar	2,3E-3 mbar
2026-04-02, 14:39:30	1500 Hz	15 W	2,2E-3 mbar	2,3E-3 mbar
2026-04-02, 14:39:32	1500 Hz	15 W	2,4E-3 mbar	2,3E-3 mbar
2026-04-02, 14:39:34	1500 Hz	16 W	2,4E-3 mbar	2,3E-3 mbar
2026-04-02, 14:39:36	1500 Hz	16 W	2,4E-3 mbar	2,3E-3 mbar
2026-04-02, 14:39:38	1500 Hz	16 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:40	1500 Hz	15 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:42	1500 Hz	15 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:44	1500 Hz	15 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:46	1500 Hz	15 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:48	1500 Hz	16 W	2,4E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:50	1500 Hz	15 W	2,6E-3 mbar	2,4E-3 mbar
2026-04-02, 14:39:52	1500 Hz	16 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:39:54	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:39:56	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:39:58	1500 Hz	16 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:40:00	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:40:02	1500 Hz	15 W	2,6E-3 mbar	2,5E-3 mbar
2026-04-02, 14:40:04	1500 Hz	15 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:06	1500 Hz	15 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:08	1500 Hz	15 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:10	1500 Hz	15 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:12	1500 Hz	16 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:14	1500 Hz	16 W	2,6E-3 mbar	2,6E-3 mbar
2026-04-02, 14:40:16	1500 Hz	15 W	2,8E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:18	1500 Hz	15 W	2,8E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:20	1500 Hz	15 W	2,8E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:22	1500 Hz	15 W	2,8E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:24	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:26	1500 Hz	16 W	2,9E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:28	1500 Hz	15 W	2,9E-3 mbar	2,8E-3 mbar
2026-04-02, 14:40:30	1500 Hz	15 W	2,9E-3 mbar	2,7E-3 mbar
2026-04-02, 14:40:32	1500 Hz	15 W	3E-3 mbar	2,8E-3 mbar
2026-04-02, 14:40:34	1500 Hz	15 W	2,9E-3 mbar	2,8E-3 mbar
2026-04-02, 14:40:36	1500 Hz	15 W	3E-3 mbar	2,8E-3 mbar
2026-04-02, 14:40:38	1500 Hz	16 W	1E-3 mbar	6E-4 mbar
2026-04-02, 14:40:40	1500 Hz	16 W	1E-3 mbar	3E-4 mbar
2026-04-02, 14:40:42	1500 Hz	15 W	2,1E-5 mbar	2E-4 mbar
2026-04-02, 14:40:44	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:40:46	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:40:48	1500 Hz	15 W	1,5E-5 mbar	1,5E-4 mbar
2026-04-02, 14:40:50	1500 Hz	16 W	1,4E-5 mbar	1,5E-4 mbar
2026-04-02, 14:40:52	1500 Hz	16 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:40:54	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:40:56	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:40:58	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:41:00	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:41:02	1500 Hz	15 W	9,9E-6 mbar	1E-4 mbar
2026-04-02, 14:41:04	1500 Hz	16 W	9,9E-6 mbar	1E-4 mbar
2026-04-02, 14:41:06	1500 Hz	16 W	9,4E-6 mbar	1E-4 mbar
2026-04-02, 14:41:08	1500 Hz	15 W	9,3E-6 mbar	1E-4 mbar
2026-04-02, 14:41:10	1500 Hz	15 W	9E-6 mbar	1E-4 mbar
2026-04-02, 14:41:12	1500 Hz	15 W	8,9E-6 mbar	1E-4 mbar
2026-04-02, 14:41:14	1500 Hz	16 W	8,5E-6 mbar	1E-4 mbar
2026-04-02, 14:41:16	1500 Hz	15 W	8,4E-6 mbar	1E-4 mbar
2026-04-02, 14:41:18	1500 Hz	15 W	8,2E-6 mbar	1E-4 mbar
2026-04-02, 14:41:20	1500 Hz	15 W	8,3E-6 mbar	1E-4 mbar
2026-04-02, 14:41:22	1500 Hz	15 W	8,1E-6 mbar	1E-4 mbar
2026-04-02, 14:41:24	1500 Hz	15 W	8E-6 mbar	1E-4 mbar
2026-04-02, 14:41:26	1500 Hz	16 W	7,8E-6 mbar	1E-4 mbar
2026-04-02, 14:41:28	1500 Hz	16 W	7,7E-6 mbar	1E-4 mbar
2026-04-02, 14:41:30	1500 Hz	16 W	7,6E-6 mbar	1E-4 mbar
2026-04-02, 14:41:32	1500 Hz	15 W	7,5E-6 mbar	1E-4 mbar
2026-04-02, 14:41:34	1500 Hz	15 W	7,4E-6 mbar	1E-4 mbar
2026-04-02, 14:41:36	1500 Hz	15 W	7,3E-6 mbar	1E-4 mbar
2026-04-02, 14:41:38	1500 Hz	15 W	7,2E-6 mbar	1E-4 mbar
2026-04-02, 14:41:40	1500 Hz	15 W	7,1E-6 mbar	1E-4 mbar
2026-04-02, 14:41:42	1500 Hz	15 W	7E-6 mbar	1E-4 mbar
2026-04-02, 14:41:44	1500 Hz	15 W	6,9E-6 mbar	1E-4 mbar
2026-04-02, 14:41:46	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:41:48	1500 Hz	15 W	6,8E-6 mbar	1E-4 mbar
2026-04-02, 14:41:50	1500 Hz	16 W	6,7E-6 mbar	1E-4 mbar
2026-04-02, 14:41:52	1500 Hz	16 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:41:54	1500 Hz	15 W	6,6E-6 mbar	1E-4 mbar
2026-04-02, 14:41:56	1500 Hz	15 W	6,5E-6 mbar	1E-4 mbar
2026-04-02, 14:41:58	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:42:00	1500 Hz	15 W	6,4E-6 mbar	1E-4 mbar
2026-04-02, 14:42:02	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:42:04	1500 Hz	16 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:42:06	1500 Hz	15 W	6,3E-6 mbar	1E-4 mbar
2026-04-02, 14:42:08	1500 Hz	15 W	6,2E-6 mbar	1E-4 mbar
2026-04-02, 14:42:10	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:42:12	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:42:14	1500 Hz	15 W	6,1E-6 mbar	1E-4 mbar
2026-04-02, 14:42:16	1500 Hz	15 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:42:18	1500 Hz	16 W	6E-6 mbar	1E-4 mbar
2026-04-02, 14:42:20	1500 Hz	16 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:42:22	1500 Hz	15 W	5,9E-6 mbar	1E-4 mbar
2026-04-02, 14:42:24	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:42:26	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:42:28	1500 Hz	15 W	5,8E-6 mbar	1E-4 mbar
2026-04-02, 14:42:30	1500 Hz	16 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:42:32	1500 Hz	16 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:42:34	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:42:36	1500 Hz	15 W	5,7E-6 mbar	1E-4 mbar
2026-04-02, 14:42:38	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:42:40	1500 Hz	15 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:42:42	1500 Hz	16 W	5,6E-6 mbar	1E-4 mbar
2026-04-02, 14:42:44	1500 Hz	16 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:42:46	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:42:48	1500 Hz	16 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:42:50	1500 Hz	15 W	5,5E-6 mbar	1E-4 mbar
2026-04-02, 14:42:52	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:42:54	1500 Hz	16 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:42:56	1500 Hz	15 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:42:58	1500 Hz	16 W	5,4E-6 mbar	1E-4 mbar
2026-04-02, 14:43:00	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:43:02	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:43:04	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:43:06	1500 Hz	15 W	5,3E-6 mbar	1E-4 mbar
2026-04-02, 14:43:08	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:43:10	1500 Hz	16 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:43:12	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:43:14	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:43:16	1500 Hz	15 W	5,2E-6 mbar	1E-4 mbar
2026-04-02, 14:43:18	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:20	1500 Hz	16 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:22	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:24	1500 Hz	16 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:26	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:28	1500 Hz	15 W	5,1E-6 mbar	1E-4 mbar
2026-04-02, 14:43:30	1500 Hz	15 W	5E-6 mbar	1E-4 mbar
2026-04-02, 14:43:32	1500 Hz	16 W	5E-6 mbar	1E-4 mbar
